NAME,Rarity Sum
Pet Bricks #1931,29.579999999999995
Pet Bricks #1535,29.58
Pet Bricks #2143,29.58
Pet Bricks #4666,29.58
Pet Bricks #221,29.580000000000002
Pet Bricks #296,29.580000000000002
Pet Bricks #1511,29.580000000000002
Pet Bricks #1598,29.580000000000002
Pet Bricks #2142,29.580000000000002
Pet Bricks #3052,29.580000000000002
Pet Bricks #745,29.599999999999998
Pet Bricks #1793,29.599999999999998
Pet Bricks #4279,29.599999999999998
Pet Bricks #4756,29.599999999999998
Pet Bricks #1920,29.6
Pet Bricks #3413,29.6
Pet Bricks #4342,29.6
Pet Bricks #4559,29.6
Pet Bricks #4690,29.6
Pet Bricks #4887,29.6
Pet Bricks #314,29.619999999999997
Pet Bricks #4699,29.619999999999997
Pet Bricks #3118,29.62
Pet Bricks #3205,29.62
Pet Bricks #3467,29.62
Pet Bricks #4365,29.62
Pet Bricks #4821,29.62
Pet Bricks #99,29.620000000000005
Pet Bricks #4456,29.639999999999997
Pet Bricks #2223,29.64
Pet Bricks #2705,29.64
Pet Bricks #2808,29.64
Pet Bricks #3314,29.64
Pet Bricks #3358,29.64
Pet Bricks #3654,29.64
Pet Bricks #4834,29.64
Pet Bricks #3414,29.640000000000004
Pet Bricks #3101,29.659999999999997
Pet Bricks #954,29.66
Pet Bricks #1479,29.66
Pet Bricks #2713,29.66
Pet Bricks #2796,29.66
Pet Bricks #3532,29.66
Pet Bricks #3562,29.66
Pet Bricks #2308,29.660000000000004
Pet Bricks #2722,29.660000000000004
Pet Bricks #4817,29.660000000000004
Pet Bricks #1765,29.68
Pet Bricks #1910,29.68
Pet Bricks #2873,29.68
Pet Bricks #3642,29.68
Pet Bricks #4238,29.68
Pet Bricks #89,29.680000000000003
Pet Bricks #293,29.680000000000003
Pet Bricks #1293,29.680000000000003
Pet Bricks #2838,29.699999999999996
Pet Bricks #3573,29.699999999999996
Pet Bricks #137,29.7
Pet Bricks #622,29.7
Pet Bricks #947,29.7
Pet Bricks #2440,29.7
Pet Bricks #2821,29.7
Pet Bricks #4283,29.7
Pet Bricks #2695,29.700000000000003
Pet Bricks #3138,29.700000000000003
Pet Bricks #3625,29.700000000000003
Pet Bricks #4120,29.700000000000003
Pet Bricks #4571,29.700000000000003
Pet Bricks #913,29.72
Pet Bricks #1539,29.72
Pet Bricks #2551,29.72
Pet Bricks #3338,29.72
Pet Bricks #4136,29.72
Pet Bricks #1565,29.720000000000002
Pet Bricks #1714,29.720000000000002
Pet Bricks #215,29.74
Pet Bricks #1693,29.74
Pet Bricks #1722,29.74
Pet Bricks #1800,29.74
Pet Bricks #2426,29.74
Pet Bricks #4726,29.74
Pet Bricks #2138,29.740000000000002
Pet Bricks #3227,29.740000000000002
Pet Bricks #4855,29.740000000000002
Pet Bricks #232,29.759999999999998
Pet Bricks #790,29.759999999999998
Pet Bricks #1851,29.759999999999998
Pet Bricks #1990,29.759999999999998
Pet Bricks #2830,29.759999999999998
Pet Bricks #4746,29.759999999999998
Pet Bricks #447,29.76
Pet Bricks #719,29.76
Pet Bricks #3627,29.76
Pet Bricks #4694,29.76
Pet Bricks #101,29.779999999999998
Pet Bricks #626,29.779999999999998
Pet Bricks #2190,29.779999999999998
Pet Bricks #2238,29.779999999999998
Pet Bricks #3924,29.779999999999998
Pet Bricks #4692,29.779999999999998
Pet Bricks #1398,29.78
Pet Bricks #3544,29.78
Pet Bricks #4241,29.78
Pet Bricks #4567,29.78
Pet Bricks #4577,29.78
Pet Bricks #4267,29.780000000000005
Pet Bricks #488,29.799999999999997
Pet Bricks #977,29.799999999999997
Pet Bricks #1282,29.799999999999997
Pet Bricks #2638,29.799999999999997
Pet Bricks #2685,29.799999999999997
Pet Bricks #4332,29.799999999999997
Pet Bricks #4433,29.799999999999997
Pet Bricks #4531,29.799999999999997
Pet Bricks #110,29.8
Pet Bricks #174,29.8
Pet Bricks #1072,29.8
Pet Bricks #1613,29.8
Pet Bricks #2248,29.8
Pet Bricks #2586,29.8
Pet Bricks #2916,29.8
Pet Bricks #4643,29.8
Pet Bricks #49,29.82
Pet Bricks #266,29.82
Pet Bricks #607,29.82
Pet Bricks #1028,29.82
Pet Bricks #2094,29.82
Pet Bricks #2766,29.82
Pet Bricks #2813,29.82
Pet Bricks #3961,29.82
Pet Bricks #4993,29.82
Pet Bricks #2352,29.820000000000004
Pet Bricks #4220,29.820000000000004
Pet Bricks #649,29.84
Pet Bricks #4121,29.84
Pet Bricks #504,29.840000000000003
Pet Bricks #875,29.840000000000003
Pet Bricks #2958,29.840000000000003
Pet Bricks #3968,29.840000000000003
Pet Bricks #670,29.86
Pet Bricks #820,29.86
Pet Bricks #876,29.86
Pet Bricks #2706,29.86
Pet Bricks #3646,29.86
Pet Bricks #4020,29.86
Pet Bricks #4108,29.86
Pet Bricks #324,29.860000000000003
Pet Bricks #474,29.860000000000003
Pet Bricks #833,29.860000000000003
Pet Bricks #1148,29.860000000000003
Pet Bricks #1782,29.860000000000003
Pet Bricks #657,29.879999999999995
Pet Bricks #669,29.879999999999995
Pet Bricks #4084,29.879999999999995
Pet Bricks #741,29.88
Pet Bricks #1750,29.88
Pet Bricks #2760,29.88
Pet Bricks #3386,29.88
Pet Bricks #97,29.880000000000003
Pet Bricks #603,29.880000000000003
Pet Bricks #880,29.880000000000003
Pet Bricks #2437,29.880000000000003
Pet Bricks #4027,29.880000000000003
Pet Bricks #4326,29.880000000000003
Pet Bricks #4357,29.880000000000003
Pet Bricks #4788,29.880000000000003
Pet Bricks #1784,29.9
Pet Bricks #2276,29.9
Pet Bricks #2572,29.9
Pet Bricks #2633,29.9
Pet Bricks #2997,29.9
Pet Bricks #3543,29.9
Pet Bricks #3797,29.9
Pet Bricks #1195,29.900000000000002
Pet Bricks #1197,29.900000000000002
Pet Bricks #4213,29.900000000000002
Pet Bricks #4927,29.900000000000006
Pet Bricks #1593,29.919999999999998
Pet Bricks #2609,29.919999999999998
Pet Bricks #2723,29.919999999999998
Pet Bricks #4340,29.919999999999998
Pet Bricks #509,29.92
Pet Bricks #3245,29.92
Pet Bricks #207,29.939999999999998
Pet Bricks #718,29.939999999999998
Pet Bricks #4798,29.939999999999998
Pet Bricks #970,29.94
Pet Bricks #1304,29.94
Pet Bricks #1695,29.94
Pet Bricks #2653,29.94
Pet Bricks #3193,29.94
Pet Bricks #3219,29.94
Pet Bricks #1554,29.959999999999994
Pet Bricks #36,29.96
Pet Bricks #773,29.96
Pet Bricks #3703,29.96
Pet Bricks #2450,29.960000000000004
Pet Bricks #945,29.98
Pet Bricks #1302,29.98
Pet Bricks #2608,29.98
Pet Bricks #2750,29.98
Pet Bricks #3214,29.98
Pet Bricks #4808,29.98
Pet Bricks #3274,29.980000000000004
Pet Bricks #730,29.999999999999996
Pet Bricks #4563,29.999999999999996
Pet Bricks #10,30
Pet Bricks #1017,30
Pet Bricks #1732,30
Pet Bricks #2455,30
Pet Bricks #3940,30
Pet Bricks #4595,30
Pet Bricks #4886,30
Pet Bricks #1231,30.019999999999996
Pet Bricks #2256,30.019999999999996
Pet Bricks #71,30.02
Pet Bricks #565,30.02
Pet Bricks #621,30.02
Pet Bricks #2862,30.02
Pet Bricks #3141,30.02
Pet Bricks #4107,30.02
Pet Bricks #4129,30.02
Pet Bricks #4424,30.02
Pet Bricks #4499,30.02
Pet Bricks #2619,30.020000000000003
Pet Bricks #3143,30.020000000000003
Pet Bricks #4030,30.020000000000003
Pet Bricks #2461,30.039999999999996
Pet Bricks #4765,30.039999999999996
Pet Bricks #1092,30.04
Pet Bricks #1726,30.04
Pet Bricks #1853,30.04
Pet Bricks #2004,30.04
Pet Bricks #2045,30.04
Pet Bricks #2479,30.04
Pet Bricks #2521,30.04
Pet Bricks #2618,30.04
Pet Bricks #2759,30.04
Pet Bricks #3031,30.04
Pet Bricks #4475,30.04
Pet Bricks #4940,30.04
Pet Bricks #3925,30.040000000000003
Pet Bricks #1661,30.06
Pet Bricks #1859,30.06
Pet Bricks #2221,30.06
Pet Bricks #3626,30.06
Pet Bricks #4252,30.06
Pet Bricks #4333,30.06
Pet Bricks #4898,30.06
Pet Bricks #167,30.060000000000002
Pet Bricks #826,30.060000000000002
Pet Bricks #1667,30.060000000000002
Pet Bricks #1986,30.060000000000002
Pet Bricks #2295,30.060000000000002
Pet Bricks #2353,30.060000000000002
Pet Bricks #2517,30.060000000000002
Pet Bricks #4722,30.060000000000002
Pet Bricks #4748,30.060000000000002
Pet Bricks #1993,30.08
Pet Bricks #2583,30.08
Pet Bricks #3084,30.08
Pet Bricks #389,30.080000000000002
Pet Bricks #798,30.080000000000002
Pet Bricks #1690,30.080000000000002
Pet Bricks #2925,30.080000000000002
Pet Bricks #1155,30.099999999999998
Pet Bricks #3371,30.099999999999998
Pet Bricks #3927,30.099999999999998
Pet Bricks #620,30.1
Pet Bricks #1081,30.1
Pet Bricks #2842,30.1
Pet Bricks #3039,30.1
Pet Bricks #4347,30.1
Pet Bricks #4989,30.1
Pet Bricks #994,30.119999999999997
Pet Bricks #4949,30.119999999999997
Pet Bricks #2126,30.12
Pet Bricks #3516,30.12
Pet Bricks #4029,30.12
Pet Bricks #4737,30.139999999999997
Pet Bricks #15,30.14
Pet Bricks #440,30.14
Pet Bricks #1071,30.14
Pet Bricks #1528,30.14
Pet Bricks #1864,30.14
Pet Bricks #1870,30.14
Pet Bricks #2368,30.14
Pet Bricks #3632,30.14
Pet Bricks #3693,30.140000000000004
Pet Bricks #726,30.159999999999997
Pet Bricks #1521,30.159999999999997
Pet Bricks #187,30.16
Pet Bricks #911,30.16
Pet Bricks #1578,30.16
Pet Bricks #2610,30.16
Pet Bricks #3641,30.16
Pet Bricks #597,30.160000000000004
Pet Bricks #2768,30.160000000000004
Pet Bricks #355,30.179999999999996
Pet Bricks #500,30.179999999999996
Pet Bricks #4070,30.179999999999996
Pet Bricks #383,30.18
Pet Bricks #2141,30.18
Pet Bricks #2144,30.18
Pet Bricks #2324,30.18
Pet Bricks #2976,30.18
Pet Bricks #3081,30.18
Pet Bricks #3915,30.18
Pet Bricks #4311,30.18
Pet Bricks #11,30.2
Pet Bricks #264,30.2
Pet Bricks #2249,30.2
Pet Bricks #2314,30.2
Pet Bricks #3079,30.2
Pet Bricks #3578,30.2
Pet Bricks #4039,30.2
Pet Bricks #4688,30.2
Pet Bricks #4761,30.2
Pet Bricks #4819,30.2
Pet Bricks #4847,30.2
Pet Bricks #615,30.200000000000003
Pet Bricks #3690,30.200000000000003
Pet Bricks #4314,30.200000000000003
Pet Bricks #4510,30.200000000000003
Pet Bricks #968,30.22
Pet Bricks #2304,30.22
Pet Bricks #2580,30.22
Pet Bricks #492,30.220000000000002
Pet Bricks #610,30.220000000000002
Pet Bricks #1233,30.220000000000002
Pet Bricks #1465,30.220000000000002
Pet Bricks #1863,30.220000000000002
Pet Bricks #1611,30.24
Pet Bricks #4151,30.24
Pet Bricks #2164,30.240000000000002
Pet Bricks #3151,30.240000000000002
Pet Bricks #3282,30.240000000000002
Pet Bricks #4072,30.240000000000002
Pet Bricks #4109,30.240000000000002
Pet Bricks #4868,30.240000000000002
Pet Bricks #4879,30.240000000000002
Pet Bricks #401,30.259999999999998
Pet Bricks #1712,30.259999999999998
Pet Bricks #1929,30.259999999999998
Pet Bricks #2378,30.259999999999998
Pet Bricks #3463,30.259999999999998
Pet Bricks #3519,30.259999999999998
Pet Bricks #84,30.26
Pet Bricks #339,30.26
Pet Bricks #1416,30.26
Pet Bricks #2315,30.26
Pet Bricks #3564,30.26
Pet Bricks #3719,30.26
Pet Bricks #4096,30.26
Pet Bricks #4824,30.26
Pet Bricks #218,30.260000000000005
Pet Bricks #2868,30.279999999999998
Pet Bricks #4840,30.279999999999998
Pet Bricks #1880,30.28
Pet Bricks #3605,30.28
Pet Bricks #3907,30.28
Pet Bricks #3960,30.28
Pet Bricks #4441,30.28
Pet Bricks #1903,30.280000000000005
Pet Bricks #253,30.299999999999997
Pet Bricks #326,30.299999999999997
Pet Bricks #508,30.299999999999997
Pet Bricks #1198,30.299999999999997
Pet Bricks #1908,30.299999999999997
Pet Bricks #3055,30.299999999999997
Pet Bricks #1183,30.3
Pet Bricks #2540,30.3
Pet Bricks #3006,30.3
Pet Bricks #3305,30.3
Pet Bricks #3429,30.3
Pet Bricks #3742,30.3
Pet Bricks #4445,30.3
Pet Bricks #2948,30.300000000000004
Pet Bricks #4090,30.300000000000004
Pet Bricks #4249,30.300000000000004
Pet Bricks #4562,30.300000000000004
Pet Bricks #3406,30.319999999999997
Pet Bricks #80,30.32
Pet Bricks #1374,30.32
Pet Bricks #1440,30.32
Pet Bricks #1961,30.32
Pet Bricks #2359,30.32
Pet Bricks #2831,30.32
Pet Bricks #2841,30.32
Pet Bricks #3277,30.32
Pet Bricks #3575,30.32
Pet Bricks #4014,30.32
Pet Bricks #3752,30.339999999999996
Pet Bricks #4850,30.339999999999996
Pet Bricks #556,30.34
Pet Bricks #1147,30.34
Pet Bricks #1909,30.34
Pet Bricks #3623,30.34
Pet Bricks #4614,30.34
Pet Bricks #4742,30.34
Pet Bricks #3232,30.340000000000003
Pet Bricks #420,30.359999999999996
Pet Bricks #2506,30.359999999999996
Pet Bricks #4579,30.359999999999996
Pet Bricks #666,30.36
Pet Bricks #1110,30.36
Pet Bricks #2494,30.36
Pet Bricks #3747,30.36
Pet Bricks #3879,30.36
Pet Bricks #4710,30.36
Pet Bricks #4976,30.36
Pet Bricks #4667,30.360000000000003
Pet Bricks #2871,30.379999999999995
Pet Bricks #4293,30.38
Pet Bricks #4507,30.38
Pet Bricks #4903,30.38
Pet Bricks #169,30.380000000000003
Pet Bricks #1878,30.380000000000003
Pet Bricks #3452,30.380000000000003
Pet Bricks #3856,30.380000000000003
Pet Bricks #3963,30.380000000000003
Pet Bricks #583,30.4
Pet Bricks #1585,30.4
Pet Bricks #2780,30.4
Pet Bricks #3563,30.4
Pet Bricks #3721,30.4
Pet Bricks #4908,30.4
Pet Bricks #4962,30.4
Pet Bricks #1157,30.400000000000002
Pet Bricks #3966,30.400000000000002
Pet Bricks #3995,30.400000000000002
Pet Bricks #1241,30.419999999999998
Pet Bricks #1783,30.419999999999998
Pet Bricks #2761,30.419999999999998
Pet Bricks #3136,30.419999999999998
Pet Bricks #4404,30.419999999999998
Pet Bricks #4713,30.419999999999998
Pet Bricks #2320,30.42
Pet Bricks #2435,30.42
Pet Bricks #2885,30.42
Pet Bricks #3436,30.42
Pet Bricks #1857,30.439999999999998
Pet Bricks #3926,30.439999999999998
Pet Bricks #4604,30.439999999999998
Pet Bricks #4714,30.439999999999998
Pet Bricks #4730,30.439999999999998
Pet Bricks #1190,30.44
Pet Bricks #2254,30.44
Pet Bricks #2864,30.44
Pet Bricks #4451,30.44
Pet Bricks #4564,30.44
Pet Bricks #4838,30.44
Pet Bricks #3172,30.459999999999997
Pet Bricks #1152,30.46
Pet Bricks #1370,30.46
Pet Bricks #1569,30.46
Pet Bricks #2282,30.46
Pet Bricks #3582,30.46
Pet Bricks #3971,30.46
Pet Bricks #4155,30.46
Pet Bricks #4636,30.46
Pet Bricks #3284,30.460000000000004
Pet Bricks #2020,30.479999999999997
Pet Bricks #2919,30.479999999999997
Pet Bricks #3905,30.479999999999997
Pet Bricks #199,30.48
Pet Bricks #864,30.48
Pet Bricks #1130,30.48
Pet Bricks #3276,30.48
Pet Bricks #4048,30.48
Pet Bricks #4413,30.48
Pet Bricks #4902,30.48
Pet Bricks #1829,30.480000000000004
Pet Bricks #1872,30.480000000000004
Pet Bricks #2553,30.480000000000004
Pet Bricks #3036,30.480000000000004
Pet Bricks #4227,30.480000000000004
Pet Bricks #111,30.499999999999996
Pet Bricks #3745,30.499999999999996
Pet Bricks #399,30.5
Pet Bricks #1281,30.5
Pet Bricks #1889,30.5
Pet Bricks #1982,30.5
Pet Bricks #3217,30.5
Pet Bricks #4911,30.5
Pet Bricks #4299,30.500000000000004
Pet Bricks #1067,30.519999999999996
Pet Bricks #3982,30.519999999999996
Pet Bricks #2857,30.52
Pet Bricks #4581,30.52
Pet Bricks #254,30.520000000000003
Pet Bricks #1170,30.520000000000003
Pet Bricks #1883,30.520000000000003
Pet Bricks #4422,30.520000000000003
Pet Bricks #4751,30.520000000000003
Pet Bricks #2177,30.539999999999996
Pet Bricks #2904,30.539999999999996
Pet Bricks #894,30.54
Pet Bricks #1096,30.54
Pet Bricks #2363,30.54
Pet Bricks #3606,30.54
Pet Bricks #4383,30.54
Pet Bricks #4538,30.54
Pet Bricks #52,30.540000000000003
Pet Bricks #2591,30.540000000000003
Pet Bricks #4141,30.540000000000003
Pet Bricks #4715,30.540000000000003
Pet Bricks #2192,30.559999999999995
Pet Bricks #655,30.56
Pet Bricks #1804,30.56
Pet Bricks #3457,30.56
Pet Bricks #238,30.560000000000002
Pet Bricks #370,30.560000000000002
Pet Bricks #515,30.560000000000002
Pet Bricks #1150,30.560000000000002
Pet Bricks #1635,30.560000000000002
Pet Bricks #1704,30.560000000000002
Pet Bricks #2135,30.560000000000002
Pet Bricks #3527,30.560000000000002
Pet Bricks #4465,30.560000000000002
Pet Bricks #191,30.58
Pet Bricks #3035,30.58
Pet Bricks #4930,30.58
Pet Bricks #4998,30.58
Pet Bricks #2057,30.580000000000002
Pet Bricks #2405,30.580000000000002
Pet Bricks #2507,30.580000000000002
Pet Bricks #2651,30.580000000000002
Pet Bricks #2800,30.580000000000002
Pet Bricks #2818,30.580000000000002
Pet Bricks #3179,30.580000000000002
Pet Bricks #3327,30.580000000000002
Pet Bricks #4309,30.580000000000002
Pet Bricks #4745,30.580000000000002
Pet Bricks #2413,30.599999999999998
Pet Bricks #4740,30.599999999999998
Pet Bricks #1744,30.6
Pet Bricks #2307,30.6
Pet Bricks #2933,30.6
Pet Bricks #3772,30.6
Pet Bricks #4167,30.6
Pet Bricks #4864,30.6
Pet Bricks #3441,30.600000000000005
Pet Bricks #548,30.619999999999997
Pet Bricks #750,30.619999999999997
Pet Bricks #2011,30.619999999999997
Pet Bricks #2169,30.619999999999997
Pet Bricks #2332,30.619999999999997
Pet Bricks #1284,30.62
Pet Bricks #1487,30.62
Pet Bricks #1682,30.62
Pet Bricks #2820,30.62
Pet Bricks #3744,30.62
Pet Bricks #4328,30.62
Pet Bricks #4816,30.62
Pet Bricks #3841,30.620000000000005
Pet Bricks #4909,30.620000000000005
Pet Bricks #1489,30.639999999999997
Pet Bricks #295,30.64
Pet Bricks #898,30.64
Pet Bricks #928,30.64
Pet Bricks #1064,30.64
Pet Bricks #2327,30.64
Pet Bricks #3041,30.64
Pet Bricks #3718,30.64
Pet Bricks #3754,30.64
Pet Bricks #3832,30.64
Pet Bricks #4272,30.64
Pet Bricks #4460,30.64
Pet Bricks #2310,30.640000000000004
Pet Bricks #16,30.659999999999997
Pet Bricks #2017,30.659999999999997
Pet Bricks #195,30.66
Pet Bricks #2343,30.66
Pet Bricks #2672,30.66
Pet Bricks #2974,30.66
Pet Bricks #3351,30.66
Pet Bricks #3902,30.66
Pet Bricks #2792,30.660000000000004
Pet Bricks #260,30.68
Pet Bricks #737,30.68
Pet Bricks #2661,30.68
Pet Bricks #2910,30.68
Pet Bricks #3013,30.68
Pet Bricks #3629,30.68
Pet Bricks #2415,30.680000000000003
Pet Bricks #4106,30.680000000000003
Pet Bricks #1299,30.699999999999996
Pet Bricks #2613,30.699999999999996
Pet Bricks #487,30.7
Pet Bricks #516,30.7
Pet Bricks #1184,30.7
Pet Bricks #1352,30.7
Pet Bricks #1445,30.7
Pet Bricks #1774,30.7
Pet Bricks #1955,30.7
Pet Bricks #3330,30.7
Pet Bricks #3990,30.7
Pet Bricks #4385,30.7
Pet Bricks #3445,30.700000000000003
Pet Bricks #1393,30.72
Pet Bricks #1673,30.72
Pet Bricks #2896,30.72
Pet Bricks #4028,30.72
Pet Bricks #609,30.720000000000002
Pet Bricks #1933,30.720000000000002
Pet Bricks #3311,30.720000000000002
Pet Bricks #3493,30.720000000000002
Pet Bricks #4128,30.720000000000002
Pet Bricks #4638,30.720000000000002
Pet Bricks #4642,30.720000000000002
Pet Bricks #1778,30.74
Pet Bricks #2469,30.74
Pet Bricks #2484,30.74
Pet Bricks #3505,30.74
Pet Bricks #308,30.740000000000002
Pet Bricks #1133,30.740000000000002
Pet Bricks #1480,30.740000000000002
Pet Bricks #2193,30.740000000000002
Pet Bricks #3984,30.740000000000002
Pet Bricks #4418,30.740000000000002
Pet Bricks #2927,30.759999999999998
Pet Bricks #4035,30.759999999999998
Pet Bricks #4550,30.759999999999998
Pet Bricks #1099,30.76
Pet Bricks #1296,30.76
Pet Bricks #1876,30.76
Pet Bricks #2375,30.76
Pet Bricks #3212,30.76
Pet Bricks #3595,30.76
Pet Bricks #2654,30.779999999999998
Pet Bricks #473,30.78
Pet Bricks #863,30.78
Pet Bricks #1146,30.78
Pet Bricks #2217,30.78
Pet Bricks #4860,30.78
Pet Bricks #1235,30.799999999999997
Pet Bricks #3989,30.799999999999997
Pet Bricks #4952,30.799999999999997
Pet Bricks #850,30.8
Pet Bricks #2032,30.8
Pet Bricks #2120,30.8
Pet Bricks #2348,30.8
Pet Bricks #3705,30.8
Pet Bricks #4459,30.8
Pet Bricks #1988,30.819999999999997
Pet Bricks #3485,30.819999999999997
Pet Bricks #2098,30.82
Pet Bricks #2409,30.82
Pet Bricks #4747,30.82
Pet Bricks #4799,30.82
Pet Bricks #1201,30.820000000000004
Pet Bricks #3437,30.839999999999996
Pet Bricks #1220,30.84
Pet Bricks #2087,30.84
Pet Bricks #482,30.840000000000003
Pet Bricks #2982,30.840000000000003
Pet Bricks #3539,30.840000000000003
Pet Bricks #3802,30.840000000000003
Pet Bricks #3987,30.840000000000003
Pet Bricks #2153,30.859999999999996
Pet Bricks #804,30.86
Pet Bricks #1786,30.86
Pet Bricks #3065,30.86
Pet Bricks #3082,30.86
Pet Bricks #3949,30.86
Pet Bricks #4160,30.86
Pet Bricks #4276,30.86
Pet Bricks #4872,30.86
Pet Bricks #18,30.860000000000003
Pet Bricks #1172,30.860000000000003
Pet Bricks #2373,30.860000000000003
Pet Bricks #3720,30.860000000000003
Pet Bricks #2684,30.879999999999995
Pet Bricks #3574,30.879999999999995
Pet Bricks #280,30.88
Pet Bricks #915,30.88
Pet Bricks #1169,30.88
Pet Bricks #1637,30.88
Pet Bricks #2385,30.88
Pet Bricks #521,30.880000000000003
Pet Bricks #789,30.880000000000003
Pet Bricks #1246,30.880000000000003
Pet Bricks #2584,30.880000000000003
Pet Bricks #3099,30.880000000000003
Pet Bricks #4859,30.880000000000003
Pet Bricks #4975,30.880000000000003
Pet Bricks #1948,30.9
Pet Bricks #2010,30.9
Pet Bricks #2738,30.9
Pet Bricks #3264,30.9
Pet Bricks #4149,30.9
Pet Bricks #4790,30.9
Pet Bricks #299,30.900000000000002
Pet Bricks #925,30.900000000000002
Pet Bricks #2165,30.900000000000002
Pet Bricks #2829,30.900000000000002
Pet Bricks #2132,30.919999999999998
Pet Bricks #4436,30.919999999999998
Pet Bricks #115,30.92
Pet Bricks #342,30.92
Pet Bricks #1532,30.92
Pet Bricks #3195,30.92
Pet Bricks #3411,30.92
Pet Bricks #4891,30.92
Pet Bricks #1892,30.939999999999998
Pet Bricks #2099,30.939999999999998
Pet Bricks #3617,30.939999999999998
Pet Bricks #4278,30.939999999999998
Pet Bricks #246,30.94
Pet Bricks #302,30.94
Pet Bricks #448,30.94
Pet Bricks #571,30.94
Pet Bricks #952,30.94
Pet Bricks #2168,30.94
Pet Bricks #2647,30.94
Pet Bricks #2758,30.94
Pet Bricks #3664,30.94
Pet Bricks #4471,30.94
Pet Bricks #4501,30.94
Pet Bricks #4729,30.94
Pet Bricks #4946,30.94
Pet Bricks #3273,30.959999999999997
Pet Bricks #388,30.96
Pet Bricks #1288,30.96
Pet Bricks #1471,30.96
Pet Bricks #1725,30.96
Pet Bricks #2056,30.96
Pet Bricks #2152,30.96
Pet Bricks #2692,30.96
Pet Bricks #3634,30.96
Pet Bricks #4378,30.96
Pet Bricks #4619,30.96
Pet Bricks #4753,30.96
Pet Bricks #4811,30.96
Pet Bricks #3177,30.960000000000004
Pet Bricks #3614,30.960000000000004
Pet Bricks #322,30.979999999999997
Pet Bricks #961,30.979999999999997
Pet Bricks #458,30.98
Pet Bricks #2391,30.98
Pet Bricks #2569,30.98
Pet Bricks #2773,30.98
Pet Bricks #2791,30.98
Pet Bricks #3656,30.98
Pet Bricks #4038,30.98
Pet Bricks #2446,30.980000000000004
Pet Bricks #4095,30.980000000000004
Pet Bricks #402,31
Pet Bricks #872,31
Pet Bricks #1244,31
Pet Bricks #1740,31
Pet Bricks #2374,31
Pet Bricks #2380,31
Pet Bricks #2734,31
Pet Bricks #2311,31.000000000000004
Pet Bricks #165,31.019999999999996
Pet Bricks #1428,31.019999999999996
Pet Bricks #1070,31.02
Pet Bricks #1636,31.02
Pet Bricks #1713,31.02
Pet Bricks #2881,31.02
Pet Bricks #237,31.020000000000003
Pet Bricks #3342,31.020000000000003
Pet Bricks #3944,31.020000000000003
Pet Bricks #4230,31.020000000000003
Pet Bricks #4557,31.039999999999996
Pet Bricks #1397,31.04
Pet Bricks #2392,31.04
Pet Bricks #2897,31.04
Pet Bricks #3377,31.04
Pet Bricks #4391,31.04
Pet Bricks #479,31.040000000000003
Pet Bricks #1906,31.040000000000003
Pet Bricks #2523,31.040000000000003
Pet Bricks #2743,31.040000000000003
Pet Bricks #3682,31.040000000000003
Pet Bricks #3804,31.040000000000003
Pet Bricks #3896,31.040000000000003
Pet Bricks #4237,31.040000000000003
Pet Bricks #3218,31.06
Pet Bricks #1021,31.060000000000002
Pet Bricks #1968,31.060000000000002
Pet Bricks #2859,31.060000000000002
Pet Bricks #3381,31.060000000000002
Pet Bricks #4033,31.060000000000002
Pet Bricks #4193,31.060000000000002
Pet Bricks #4783,31.060000000000002
Pet Bricks #1015,31.08
Pet Bricks #1869,31.08
Pet Bricks #2250,31.08
Pet Bricks #3324,31.08
Pet Bricks #4248,31.08
Pet Bricks #4880,31.08
Pet Bricks #50,31.080000000000002
Pet Bricks #212,31.080000000000002
Pet Bricks #1189,31.080000000000002
Pet Bricks #1510,31.080000000000002
Pet Bricks #2563,31.080000000000002
Pet Bricks #2596,31.080000000000002
Pet Bricks #3047,31.080000000000002
Pet Bricks #3964,31.080000000000002
Pet Bricks #1178,31.099999999999998
Pet Bricks #2034,31.099999999999998
Pet Bricks #2319,31.099999999999998
Pet Bricks #4572,31.099999999999998
Pet Bricks #369,31.1
Pet Bricks #752,31.1
Pet Bricks #1938,31.1
Pet Bricks #2601,31.1
Pet Bricks #3871,31.1
Pet Bricks #4060,31.1
Pet Bricks #4200,31.1
Pet Bricks #1926,31.119999999999997
Pet Bricks #2038,31.119999999999997
Pet Bricks #2055,31.12
Pet Bricks #2189,31.12
Pet Bricks #2243,31.12
Pet Bricks #2271,31.12
Pet Bricks #2956,31.12
Pet Bricks #3369,31.12
Pet Bricks #3842,31.12
Pet Bricks #4755,31.12
Pet Bricks #381,31.139999999999997
Pet Bricks #98,31.14
Pet Bricks #628,31.14
Pet Bricks #1332,31.14
Pet Bricks #4223,31.14
Pet Bricks #1266,31.140000000000004
Pet Bricks #3416,31.140000000000004
Pet Bricks #1372,31.159999999999997
Pet Bricks #423,31.16
Pet Bricks #601,31.16
Pet Bricks #844,31.16
Pet Bricks #2015,31.16
Pet Bricks #2475,31.16
Pet Bricks #3030,31.16
Pet Bricks #3908,31.16
Pet Bricks #3929,31.16
Pet Bricks #4086,31.16
Pet Bricks #4468,31.16
Pet Bricks #4890,31.16
Pet Bricks #951,31.160000000000004
Pet Bricks #2571,31.160000000000004
Pet Bricks #835,31.18
Pet Bricks #2049,31.18
Pet Bricks #2663,31.18
Pet Bricks #3478,31.18
